,User,Tweets,Subjectivity,Polarity,Analysis
170,Brd1B,":  Absolutely! As a DV/SA survivor (female), I am so glad that the MeToo movement is progressive and now Me…",0.6888888888888888,0.25,Positive
171,mynation_sachin,": Dear Feminists do you know ,you are blessed to be born in India.

As men are suppressed by legal ways,women tend to fee…",0.2,0.2,Positive
172,FionaCh01958269,_goldberg: She ain’t broke. She is fake broke. Like the  TMZ collaboration on the make believe shopping photoshoot. AmberH…,1.0,-0.5,Negative
173,pollsstar,": SALE ALERT!

💍Recently widowed and caring for his young son, Andy thinks his life is over, until he meets the  enigmatic…",0.4,0.1,Positive
174,Cumbriapolice,"_Bridgeway: The Bridgeway team enjoying the sunshine at kendalcalling 
We are here for any questions or concerns 💚
seeyouinthefie…",0.6,0.5,Positive
175,The_Bridgeway,"The Bridgeway team enjoying the sunshine at kendalcalling 
We are here for any questions or concerns 💚
seeyouinthefields knowyourboundries LGBTQ mentoo itsnotok cpyourchoice ",0.6,0.5,Positive
176,gloria_whittier,": May 22, 2016 13h01 pm - Mrs. Heard texting Mr. Musk one day after the phone incident went to her friend birthday party. Sh…",0.0,0.0,Neutral
178,JamesShala1,"May 22, 2016 13h01 pm - Mrs. Heard texting Mr. Musk one day after the phone incident went to her friend birthday party. She not covering her face. She doesn’t look. terrified. 5 days before getting the restraining order. AmberHeard metoo johnnydepp mentoo bodylanguage ",0.0,0.0,Neutral
179,lauralauramint,"likely most of JD's stans supporters know he wasn't abused nor care about mentoo or whatever it's about power and control with them, fear of losing control over women. Women siding with the worst aspects of .....I don't even want to start on this",0.8333333333333334,-0.16666666666666666,Negative
180,0000Od0,: And we all finally got to hear the truth. That you're a lying abusive narcissist sociopath who thrived on abusing JD ment…,1.0,0.0,Neutral
181,mainnari_,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
182,ToddDeringer,: And we all finally got to hear the truth. That you're a lying abusive narcissist sociopath who thrived on abusing JD ment…,1.0,0.0,Neutral
183,CathCthatsme,": REMEMBER: After masterful cross-ex by WayneDennison, her PSYCHOlogist DawnHughes confirmed that AmberHeardIsAnAbuser: ""I…",1.0,0.7,Positive
184,LilyMunsterIsMe,": Misogyny is alive and well, but it’s not even acknowledged as misogyny anymore. Now, it’s JohnnyDeppWillWinAgain. It’s…",0.4,0.1,Positive
185,mensmovem,": Dear Feminists do you know ,you are blessed to be born in India.

As men are suppressed by legal ways,women tend to fee…",0.2,0.2,Positive
186,VishwaPeace,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
187,bellscpd, Get your facts straight! The only person that ruined AmberHeard’s life is HER HERSELF AmberHeardlsAnAbuser AmberHeardlsALiar AmberHeardIsFinished Most importantly… AbuseHasNoGender MenToo AmberHeardDoesNOTSpeakForMe,0.6333333333333333,0.25,Positive
188,Kali39482002,: Double standard: JohnnyDepp truth mentoo DomesticViolence AbuseHasNoGender amberheard viee toxicrelationship https…,0.0,0.0,Neutral
189,EasyMadam,:    If what your saying is correct then this is extremely suspicious of certain people tr…,0.7857142857142857,0.04464285714285714,Positive
190,xzhanti,: Bruise kit - Amica cream AmberHeard amicacream bruisekit boycottaquaman2 Aquaman2 Hollywood makeup EveBarlow ment…,0.0,0.0,Neutral
191,deepak_pgi,": : When it comes to 98,000plus Men suicides each year in India. 

GenderBiasLaws FakeCases MenToo ",0.0,0.0,Neutral
192,CounsellRenae,_Barlow  is a fake account. The ONLY MEDIA HE HAS UPLOADED IS THIS. More counter PR designed to hit the credibility of support for Depp as a victim of FalseAllegations defamation with malice FalseAllegationsAreAbuse JusticeServed mentoo AbuseHasNoGender ,0.6375,-0.018750000000000003,Negative
193,michaelJmalone1,": NUMBER ONE BESTSELLER in Australia!

💍Recently widowed with a young son, Andy thinks his life is over, until he meets the…",0.4,0.1,Positive
194,FamilyMan_berl_," shouldn’t there be unigender title?. Like batter, chairperson etc.. never objectify any gender MenToo",0.0,0.0,Neutral
195,IanT247,: If you have experienced  sexual abuse recently or historically and need support advice &amp; information our specialist fri…,0.5777777777777778,0.43333333333333335,Positive
196,OrendaBooks,"NUMBER ONE BESTSELLER in Australia!

💍Recently widowed with a young son, Andy thinks his life is over, until he meets the  enigmatic Anna. That was his first mistake… 

's startling thriller ASuitableLie is .99 EVERYWHERE!🗺️



MenToo ",0.4583333333333333,-0.012499999999999997,Negative
197,Kali39482002,: Amber Heard arrest report -( December 2003) JohnnyDeppWillWinAgain view amberheard arrested EntertainmentNews mentoo…,0.0,-0.05,Negative
199,let_it_be_s,": When it comes to 98,000plus Men suicides each year in India. 

GenderBiasLaws FakeCases MenToo ",0.0,0.0,Neutral
200,LizHonline,: If you have experienced  sexual abuse recently or historically and need support advice &amp; information our specialist fri…,0.5777777777777778,0.43333333333333335,Positive
201,SocialDesignCr1,: If you have experienced  sexual abuse recently or historically and need support advice &amp; information our specialist fri…,0.5777777777777778,0.43333333333333335,Positive
202,SafelineOrg,If you have experienced  sexual abuse recently or historically and need support advice &amp; information our specialist friendly team are here for any adult or child who identifies as male living in England &amp; Wales BelieveInYou MenToo itsnotok YouMatter trauma Healing ,0.4388888888888889,0.29583333333333334,Positive
203,rupen_rana,": When it comes to 98,000plus Men suicides each year in India. 

GenderBiasLaws FakeCases MenToo ",0.0,0.0,Neutral
204,EasyMadam,"   If what your saying is correct then this is extremely suspicious of certain people trying manufacture a situation  in order of financial gain 
arsenal TheMostHatedManOnTheInternet 
thomaspartey Afc 
AmberHeardlsAnAbuser AmberHeard 
AmberHeardIsFinished MenToo",0.5238095238095238,0.029761904761904757,Positive
205,sunil8885,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
206,deepak_pgi,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
207,ManuelFte,"""One of the girls decided to call the police and accuse my son of sexual assault [...] because she was ‘feeling bored’.""

""The police had been inundated with similar calls from teenage girls whipped into a frenzy by the MeToo movement.""

MenToo MePoo 
 ",0.5583333333333333,0.0,Neutral
208,narenderhanu,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
209,alam2901,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
210,feeldreamfight,"If the stigma wasn't around maybe my best friend would still be here. 

It's not a bad thing to talk, to feel and to express yourself. 

The people who love you will always have time for you 💕 You matter 💕

MenToo mensmentalhealth MenMatter ",0.5222222222222221,0.6166666666666666,Positive
211,Twiggy29b,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
212,palbro16,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
213,BuffyFan35,"Breaking The Silence of Male Trauma Survivors. 
MenToo

Speaker: Debra Warner❤️

",0.1,0.0,Neutral
214,NessaHenshaw,":   If Amber Heard had been cross examined by a male lawyer, y’all would be screaming. Now that Cami…",0.05,0.0,Neutral
215,jayneyclarke,"___: What a beautiful morning!!! 🇬🇧🏴‍☠️ HappyHourIsAnyTime MenToo
JohnnyDepp JohnnyDeppWon JohnnyDeppKeepsWinning JohnnyDepp…",1.0,1.0,Positive
216,InigoBones,_elf_pirate So March 2023 is the release date for AquaTurd 💦💩? Do   really think a delayed release date will help? AmberTurdIsAnAbuser - refilm Mera with a different actress &amp; stop supporting a perjuring abuser. JohnnyDeppKeepsWinning JohnnyDeppWonAgain MenToo,0.35000000000000003,0.15,Positive
217,ApBhagaur,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
218,StewbiesChanel,": Exclusive : Caught kissing Cara Delevigne - In the elevator penthouse. Where’s the fear ? Not Mr. Depp, How many people wh…",0.5,0.5,Positive
219,QuantumThugLife,"_d_88   Me too
I mean
MenToo 
Lol
""Enough IS Enough"" 
Dauber!",0.596875,0.12187500000000001,Positive
220,tualuxaeterna,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
221,adisaurus,MenToo and AllLivesMatter on a venn diagram is just a circle.,0.0,0.0,Neutral
222,santosh121281,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
223,lacoya4247,: And we all finally got to hear the truth. That you're a lying abusive narcissist sociopath who thrived on abusing JD ment…,1.0,0.0,Neutral
224,chiarraigirl,"___: What a beautiful morning!!! 🇬🇧🏴‍☠️ HappyHourIsAnyTime MenToo
JohnnyDepp JohnnyDeppWon JohnnyDeppKeepsWinning JohnnyDepp…",1.0,1.0,Positive
225,wisehussein,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
226,SandraDiephouse,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
227,MrJaiswal21,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
228,save_abuse,_MRA2022: Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judi…,0.7333333333333334,0.3333333333333333,Positive
229,heleneefraimsen,": Exclusive : Caught kissing Cara Delevigne - In the elevator penthouse. Where’s the fear ? Not Mr. Depp, How many people wh…",0.5,0.5,Positive
230,Himansh64477537,": When it comes to 98,000plus Men suicides each year in India. 

GenderBiasLaws FakeCases MenToo ",0.0,0.0,Neutral
231,JamesShala1,"ECB - May 21, 2016: 18h55 pm. Going to his then penthouses. johnnydepp LosAngeles truth camera mentoo amberheard DomesticViolence doublestandards society ",0.0,0.0,Neutral
232,JamesShala1,"Freeloaders- Rocky and Mrs. Marz chilling m, living rent free at the penthouse. February 12, 2016 AmberHeard LosAngeles freeloders picturethis building friends mentoo JohnnyDeppWillWinAgain ",0.8500000000000001,-0.04999999999999999,Negative
233,JamesShala1,Double standard: JohnnyDepp truth mentoo DomesticViolence AbuseHasNoGender amberheard viee toxicrelationship ,0.0,0.0,Neutral
234,krao7766,": When it comes to 98,000plus Men suicides each year in India. 

GenderBiasLaws FakeCases MenToo ",0.0,0.0,Neutral
235,Rvsk_MRA2022,"Most misused law 498A in Matrimonial disputes.Asked those innocent family who have suffered immense harassment by Judiciary and results in Suicides.
Lots of expectations on judicialreform
498A
DV
Maritalrape.
MenToo 
fakecases
 
 
 ",0.7333333333333334,0.3333333333333333,Positive
236,bishtmamta17,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
237,BlueGansey1,: Amber Heard arrest report -( December 2003) JohnnyDeppWillWinAgain view amberheard arrested EntertainmentNews mentoo…,0.0,-0.05,Negative
238,waywaythunder, Yeah mentoo,0.0,0.0,Neutral
240,drveeranna,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
241,hollow_maven,": If I tell you I was sexually abused, will you

- judge me?
- believe me?
- see me as less of a man?
- add to my sense…",0.45,0.16666666666666669,Positive
242,mukulja28183252,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
243,VelnaHill,_Erdos Innocent until proven guilty. I watched and listened to the evidence! JohnnyGotJustice MenToo AmberHeardlsAnAbuser  AmberHeardlsALiar,0.85,-0.0625,Negative
244,Jay_Stunnna,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
245,JamesShala1,Amber Heard arrest report -( December 2003) JohnnyDeppWillWinAgain view amberheard arrested EntertainmentNews mentoo doublestandards metoo DomesticViolence AbuseHasNoGender behindhereyes boycottaquaman2 ,0.0,-0.05,Negative
246,Jcashnicole,": Ok. 
This DID NOT age well.. for her. ZOINKS!!
Revised version. LOL 🏴‍☠️
truth justice AbuseHasNoGender
Mentoo amberhea…",0.7,0.8,Positive
